id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted,name
9815,Technology,region_15,Bachelor's,m,other,1,36,1,5,0,0,82,0,employee_9815
60871,Sales & Marketing,region_31,Master's & above,m,sourcing,1,38,2,3,1,0,48,0,employee_60871
1162,Sales & Marketing,region_10,Bachelor's,m,other,1,33,2,7,0,0,52,0,employee_1162
34355,Sales & Marketing,region_16,Master's & above,m,other,1,49,3,3,0,0,49,0,employee_34355
1036,Operations,region_27,Bachelor's,m,sourcing,1,35,3,6,1,0,64,0,employee_1036
41799,Sales & Marketing,region_23,Master's & above,m,sourcing,1,40,3,10,0,0,53,0,employee_41799
15473,HR,region_2,Bachelor's,m,sourcing,1,26,5,2,0,0,48,0,employee_15473
20489,Analytics,region_26,Bachelor's,m,other,1,32,4,4,0,0,85,0,employee_20489
56080,Procurement,region_2,Bachelor's,f,other,2,30,5,9,1,0,73,0,employee_56080
77619,Sales & Marketing,region_23,Master's & above,m,other,1,36,4,5,0,0,50,0,employee_77619
46650,Sales & Marketing,region_7,Bachelor's,m,other,1,43,2,5,0,0,51,0,employee_46650
53207,Analytics,region_27,Bachelor's,m,sourcing,1,39,1,6,0,0,89,0,employee_53207
10545,Sales & Marketing,region_26,Bachelor's,m,other,1,46,3,2,0,0,45,0,employee_10545
37863,Operations,region_22,Master's & above,m,sourcing,1,38,3,3,1,0,62,0,employee_37863
30530,Finance,region_31,Bachelor's,m,sourcing,1,31,3,5,0,0,56,0,employee_30530
74663,Analytics,region_2,Bachelor's,f,other,1,28,2,2,0,0,82,0,employee_74663
17834,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,25,1,1,0,0,44,0,employee_17834
74988,Operations,region_7,Bachelor's,m,sourcing,1,29,5,5,0,0,57,0,employee_74988
45574,Analytics,region_22,Bachelor's,m,referred,1,28,5,7,0,0,86,0,employee_45574
1336,Technology,region_2,Bachelor's,f,sourcing,1,51,3,7,0,0,81,0,employee_1336
63381,HR,region_13,Master's & above,f,other,1,44,1,15,0,0,45,0,employee_63381
2316,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,28,,1,0,0,50,0,employee_2316
66362,Procurement,region_2,Bachelor's,f,other,1,60,3,21,1,0,99,1,employee_66362
7536,Technology,region_27,Master's & above,f,other,1,50,3,6,0,0,71,0,employee_7536
19438,Operations,region_12,Bachelor's,f,sourcing,2,35,5,7,1,0,63,0,employee_19438
14178,Technology,region_22,Bachelor's,m,referred,2,26,5,3,1,0,82,0,employee_14178
18144,Operations,region_27,Master's & above,m,sourcing,1,44,3,15,0,0,57,0,employee_18144
47800,Technology,region_2,Master's & above,m,sourcing,2,46,5,6,1,0,78,1,employee_47800
14922,Procurement,region_2,Master's & above,f,sourcing,1,51,2,11,1,0,71,1,employee_14922
34521,Technology,region_5,Master's & above,m,sourcing,1,43,3,3,0,0,73,0,employee_34521
48119,Procurement,region_2,,f,sourcing,1,47,5,7,1,0,72,0,employee_48119
44009,Analytics,region_22,Bachelor's,f,sourcing,1,37,4,3,0,0,84,0,employee_44009
33116,Technology,region_16,Below Secondary,m,other,1,24,,1,0,0,80,0,employee_33116
40317,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,29,3,3,0,0,52,0,employee_40317
16719,Operations,region_29,Bachelor's,f,other,1,27,4,2,1,0,63,0,employee_16719
77131,Technology,region_2,Bachelor's,f,other,1,26,4,2,1,0,87,0,employee_77131
62011,Operations,region_22,Bachelor's,f,sourcing,1,24,3,2,1,0,63,0,employee_62011
24066,Operations,region_8,Bachelor's,m,other,1,31,3,3,0,0,64,0,employee_24066
65087,Sales & Marketing,region_25,,m,other,2,24,3,2,0,0,50,0,employee_65087
28521,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,42,5,4,0,0,48,0,employee_28521
48098,Sales & Marketing,region_22,Bachelor's,m,other,1,29,2,6,0,0,46,0,employee_48098
67915,Operations,region_8,Master's & above,f,other,1,38,4,10,0,0,58,0,employee_67915
12797,Operations,region_22,Bachelor's,m,sourcing,1,57,5,30,1,0,54,0,employee_12797
60113,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,27,3,2,0,0,49,0,employee_60113
74666,Technology,region_7,Master's & above,f,other,2,35,3,2,1,0,80,0,employee_74666
9452,Sales & Marketing,region_11,Bachelor's,m,other,1,36,1,7,0,0,43,0,employee_9452
16806,Operations,region_19,Master's & above,m,sourcing,1,50,3,14,0,0,59,0,employee_16806
159,Operations,region_22,Bachelor's,f,other,1,29,1,4,1,0,61,0,employee_159
72535,Sales & Marketing,region_2,Master's & above,m,sourcing,1,51,3,13,0,0,51,0,employee_72535
35091,Operations,region_7,Master's & above,m,sourcing,2,48,5,6,1,0,59,0,employee_35091
76153,Procurement,region_23,Bachelor's,f,sourcing,1,35,5,7,0,0,72,0,employee_76153
4946,Operations,region_22,Master's & above,m,other,1,37,3,6,1,0,66,0,employee_4946
75231,Analytics,region_25,Bachelor's,m,other,1,28,4,5,0,0,88,0,employee_75231
53445,Procurement,region_14,Bachelor's,m,other,1,40,3,6,0,0,68,0,employee_53445
36701,Operations,region_2,Master's & above,m,other,1,56,5,27,1,0,57,0,employee_36701
8866,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,26,4,3,1,0,56,0,employee_8866
33573,Operations,region_15,,f,other,1,31,5,3,1,0,66,0,employee_33573
48860,Sales & Marketing,region_22,Master's & above,f,other,1,40,5,11,0,0,50,0,employee_48860
60646,HR,region_7,Bachelor's,m,sourcing,1,30,3,2,0,0,51,0,employee_60646
28063,Operations,region_13,Master's & above,m,other,1,43,3,10,0,0,62,0,employee_28063
31889,Operations,region_19,Bachelor's,m,other,1,35,5,8,1,0,57,0,employee_31889
69542,Sales & Marketing,region_19,Bachelor's,m,other,1,32,,1,1,0,97,1,employee_69542
41821,Operations,region_23,Master's & above,f,other,1,32,5,6,1,0,64,1,employee_41821
2234,Technology,region_27,Bachelor's,m,sourcing,1,32,5,3,0,0,81,0,employee_2234
73144,Operations,region_27,Master's & above,f,sourcing,1,37,4,8,0,0,58,0,employee_73144
65151,Legal,region_31,Bachelor's,f,other,1,33,5,3,1,0,60,0,employee_65151
577,Operations,region_11,Master's & above,m,other,1,36,4,10,1,0,60,0,employee_577
42512,Analytics,region_28,Master's & above,m,sourcing,1,33,5,4,1,0,87,1,employee_42512
48093,Operations,region_27,Bachelor's,m,sourcing,1,39,3,12,0,0,62,0,employee_48093
34225,Procurement,region_20,Master's & above,m,sourcing,1,38,4,4,0,0,70,0,employee_34225
5756,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,33,3,6,0,0,50,0,employee_5756
59159,Operations,region_22,Bachelor's,m,other,1,40,5,3,0,0,61,0,employee_59159
54414,Analytics,region_2,Bachelor's,m,other,2,32,3,6,0,0,84,0,employee_54414
76932,Operations,region_15,Bachelor's,f,other,1,29,3,7,0,0,61,0,employee_76932
73687,Sales & Marketing,region_13,Bachelor's,m,other,1,27,3,3,0,0,47,0,employee_73687
55567,Operations,region_14,Master's & above,m,other,1,38,3,7,1,0,57,0,employee_55567
66671,Operations,region_27,Master's & above,m,other,1,39,3,3,0,0,60,0,employee_66671
57201,Procurement,region_16,Master's & above,f,other,1,38,3,12,0,0,68,0,employee_57201
34773,Sales & Marketing,region_23,Bachelor's,m,other,1,29,1,3,0,0,52,0,employee_34773
55872,Analytics,region_1,Bachelor's,m,sourcing,1,29,3,7,0,0,84,0,employee_55872
72548,Analytics,region_21,Bachelor's,m,other,1,27,2,2,0,0,82,0,employee_72548
55047,Analytics,region_29,Bachelor's,m,sourcing,2,29,5,5,1,0,84,0,employee_55047
16056,Analytics,region_22,Bachelor's,m,other,1,35,2,7,0,0,80,0,employee_16056
19609,Analytics,region_23,Master's & above,m,other,1,44,3,5,0,0,84,0,employee_19609
4772,Procurement,region_2,Master's & above,m,other,1,47,3,2,0,0,68,0,employee_4772
22681,Technology,region_28,Master's & above,m,other,1,32,2,3,0,0,76,0,employee_22681
61056,Sales & Marketing,region_20,Master's & above,m,sourcing,1,41,1,7,0,0,44,0,employee_61056
47285,R&D,region_2,,m,other,1,25,4,2,0,0,85,0,employee_47285
17656,Finance,region_30,Bachelor's,m,sourcing,1,28,3,2,1,0,60,0,employee_17656
44451,HR,region_2,Bachelor's,m,referred,1,25,,1,1,0,45,0,employee_44451
60721,Sales & Marketing,region_22,Bachelor's,m,other,2,29,2,5,0,0,51,0,employee_60721
60407,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,38,2,8,0,0,53,0,employee_60407
61066,Technology,region_2,Below Secondary,m,referred,1,24,4,3,0,0,78,0,employee_61066
69913,Analytics,region_22,,m,other,1,28,3,4,0,0,88,1,employee_69913
76193,Analytics,region_28,Bachelor's,m,other,2,34,5,5,1,0,86,0,employee_76193
29978,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,34,2,4,0,0,47,0,employee_29978
72239,Technology,region_22,Master's & above,f,other,1,31,5,6,1,0,82,0,employee_72239
73559,Analytics,region_22,Bachelor's,f,sourcing,2,30,3,3,0,0,85,0,employee_73559
20370,Analytics,region_11,Bachelor's,m,sourcing,2,36,3,7,1,0,82,0,employee_20370
1887,Technology,region_7,Master's & above,m,sourcing,1,53,5,6,1,0,80,0,employee_1887
15808,HR,region_16,Bachelor's,f,sourcing,1,33,3,2,0,0,52,0,employee_15808
75671,Procurement,region_30,Bachelor's,m,sourcing,1,27,3,3,0,1,93,1,employee_75671
68023,Finance,region_2,Master's & above,m,other,1,40,2,2,1,0,57,0,employee_68023
37799,Sales & Marketing,region_15,,m,other,1,35,3,9,0,0,49,0,employee_37799
14346,Sales & Marketing,region_29,Bachelor's,f,other,1,32,2,6,0,0,48,0,employee_14346
39143,HR,region_2,Bachelor's,m,sourcing,2,34,2,9,0,0,46,0,employee_39143
64228,Sales & Marketing,region_24,Bachelor's,m,sourcing,2,28,4,1,0,0,54,0,employee_64228
3910,Analytics,region_27,Bachelor's,m,other,1,29,4,2,0,0,84,0,employee_3910
53529,Technology,region_23,Bachelor's,m,other,2,34,5,7,1,0,72,0,employee_53529
71456,Sales & Marketing,region_13,Master's & above,m,sourcing,1,43,5,6,0,0,44,0,employee_71456
51249,Procurement,region_24,Bachelor's,f,other,2,30,3,5,0,0,70,0,employee_51249
58049,Technology,region_7,Master's & above,f,other,1,32,4,5,0,0,81,0,employee_58049
4856,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,39,3,10,1,0,53,1,employee_4856
43208,Operations,region_4,Master's & above,m,other,1,40,5,11,0,0,60,0,employee_43208
10175,Procurement,region_26,Bachelor's,m,other,3,30,3,3,0,0,64,0,employee_10175
35346,Analytics,region_2,,m,other,2,38,4,4,0,0,87,0,employee_35346
21659,Sales & Marketing,region_15,Master's & above,m,sourcing,1,41,1,12,0,0,52,0,employee_21659
34768,Finance,region_28,Master's & above,m,sourcing,1,33,5,9,0,0,63,0,employee_34768
68786,Sales & Marketing,region_2,Bachelor's,m,other,1,47,5,7,1,0,53,0,employee_68786
26985,Technology,region_22,Bachelor's,f,sourcing,1,28,5,2,1,0,83,0,employee_26985
44375,Technology,region_16,Bachelor's,m,other,1,33,5,4,1,0,82,0,employee_44375
36725,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,31,1,4,0,0,44,0,employee_36725
28922,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,43,4,17,1,0,46,0,employee_28922
12952,Procurement,region_2,Below Secondary,f,other,1,24,4,2,1,0,72,0,employee_12952
28940,Operations,region_29,Master's & above,m,other,1,42,4,7,0,0,58,0,employee_28940
49748,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,1,4,0,0,49,0,employee_49748
36554,Operations,region_22,Bachelor's,m,other,4,30,5,8,1,0,61,0,employee_36554
35320,Technology,region_7,Master's & above,m,other,1,44,4,5,0,0,84,0,employee_35320
41805,Procurement,region_20,Bachelor's,m,sourcing,1,32,2,9,0,0,70,0,employee_41805
23662,Operations,region_2,Bachelor's,f,other,1,49,4,3,1,0,59,0,employee_23662
20003,Technology,region_16,Bachelor's,f,sourcing,2,35,3,7,0,0,82,0,employee_20003
43909,Operations,region_2,Master's & above,f,other,1,42,4,6,0,0,66,0,employee_43909
3722,Procurement,region_7,Bachelor's,m,sourcing,1,38,5,10,1,0,71,0,employee_3722
19509,Analytics,region_2,Master's & above,m,sourcing,1,41,5,3,1,0,90,0,employee_19509
854,Operations,region_8,Bachelor's,m,other,1,30,5,3,1,0,57,0,employee_854
47096,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,,1,1,0,94,1,employee_47096
39334,Legal,region_22,Bachelor's,m,other,1,27,4,4,1,1,57,0,employee_39334
43295,Finance,region_22,Bachelor's,m,sourcing,2,27,4,5,0,0,61,0,employee_43295
21929,Procurement,region_26,Bachelor's,f,sourcing,1,25,3,2,0,0,69,0,employee_21929
56058,Sales & Marketing,region_2,Bachelor's,m,other,2,37,2,4,0,0,48,0,employee_56058
19284,Finance,region_13,Master's & above,f,other,1,33,5,3,1,0,58,0,employee_19284
9093,Operations,region_33,Bachelor's,m,sourcing,1,32,3,4,0,0,54,0,employee_9093
73295,Analytics,region_7,Master's & above,m,other,2,32,3,4,1,1,82,1,employee_73295
73315,HR,region_2,Bachelor's,m,sourcing,1,31,2,6,0,0,46,0,employee_73315
61182,Operations,region_22,Master's & above,m,sourcing,1,40,3,10,1,0,60,0,employee_61182
33785,Sales & Marketing,region_14,Bachelor's,f,other,2,33,2,5,0,0,50,0,employee_33785
11613,Sales & Marketing,region_32,Bachelor's,m,other,2,27,5,2,0,0,55,0,employee_11613
38749,Technology,region_22,Bachelor's,m,other,2,26,5,2,0,0,80,0,employee_38749
77426,Operations,region_2,Bachelor's,f,other,1,49,5,8,0,0,58,0,employee_77426
75200,Finance,region_4,Master's & above,f,other,1,33,3,4,0,0,64,0,employee_75200
52632,Operations,region_27,Bachelor's,m,sourcing,1,37,1,9,0,0,61,0,employee_52632
42840,Procurement,region_22,Master's & above,m,other,1,35,4,4,0,0,68,0,employee_42840
76411,Analytics,region_7,Bachelor's,m,sourcing,2,27,3,2,0,0,85,0,employee_76411
38692,Sales & Marketing,region_31,Master's & above,f,sourcing,1,34,3,3,0,0,50,0,employee_38692
15014,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,29,3,6,0,0,53,0,employee_15014
52286,Sales & Marketing,region_28,Master's & above,f,other,1,34,5,6,1,1,99,1,employee_52286
14812,Technology,region_15,Bachelor's,m,other,3,32,3,7,0,0,83,0,employee_14812
65509,Operations,region_2,Master's & above,m,sourcing,3,42,3,4,0,0,60,0,employee_65509
68875,HR,region_2,Bachelor's,m,referred,1,31,4,7,0,0,55,0,employee_68875
16763,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,40,4,2,0,0,51,0,employee_16763
22886,Sales & Marketing,region_13,Bachelor's,m,other,1,34,5,7,0,0,49,0,employee_22886
67074,Technology,region_5,Bachelor's,f,sourcing,2,25,3,2,0,0,79,0,employee_67074
43004,Operations,region_15,Bachelor's,m,other,1,41,3,2,0,0,61,0,employee_43004
14638,Analytics,region_25,Bachelor's,f,other,1,29,,1,0,0,84,1,employee_14638
13069,Sales & Marketing,region_16,Master's & above,f,other,1,32,1,5,0,0,52,0,employee_13069
57116,Operations,region_15,Master's & above,m,referred,1,44,5,14,0,0,57,0,employee_57116
52929,HR,region_2,Below Secondary,m,sourcing,1,26,1,2,1,0,47,0,employee_52929
67400,Legal,region_32,Bachelor's,m,other,1,30,4,2,0,0,60,0,employee_67400
36428,Finance,region_22,Bachelor's,m,sourcing,1,28,4,2,1,0,60,0,employee_36428
18531,Analytics,region_28,Master's & above,m,sourcing,2,32,3,4,1,0,86,1,employee_18531
35061,Sales & Marketing,region_32,Bachelor's,m,other,1,29,1,5,0,0,47,0,employee_35061
42471,Procurement,region_2,Bachelor's,m,other,1,37,2,5,0,0,71,0,employee_42471
6025,Sales & Marketing,region_31,Bachelor's,m,other,3,30,4,3,0,0,49,0,employee_6025
52611,Sales & Marketing,region_4,Master's & above,m,sourcing,1,50,3,10,0,0,49,0,employee_52611
33288,Technology,region_2,Bachelor's,m,other,1,48,5,16,1,0,82,0,employee_33288
62298,Sales & Marketing,region_5,Bachelor's,m,other,1,29,1,5,0,0,47,0,employee_62298
24939,Sales & Marketing,region_2,Bachelor's,f,other,1,51,1,19,0,0,55,0,employee_24939
55741,Procurement,region_2,Master's & above,m,sourcing,1,36,5,7,1,0,69,0,employee_55741
16499,Technology,region_27,Bachelor's,f,other,2,27,3,4,0,0,82,0,employee_16499
17655,Technology,region_7,Master's & above,m,other,1,46,4,4,0,0,84,0,employee_17655
55620,Sales & Marketing,region_2,,f,other,1,30,,1,1,0,48,0,employee_55620
50166,Operations,region_16,Master's & above,m,sourcing,1,44,4,11,1,0,97,1,employee_50166
17931,Legal,region_22,Bachelor's,m,other,1,29,3,3,1,0,60,0,employee_17931
23886,Procurement,region_22,Bachelor's,m,other,1,27,3,2,0,0,70,0,employee_23886
22287,Technology,region_6,Bachelor's,m,other,1,27,3,5,0,0,81,0,employee_22287
71949,Sales & Marketing,region_5,Master's & above,m,sourcing,1,34,3,3,0,0,51,0,employee_71949
9249,Operations,region_2,Bachelor's,m,other,1,55,3,4,1,1,59,0,employee_9249
70724,Technology,region_33,Master's & above,m,other,1,57,4,26,0,0,80,0,employee_70724
67318,Procurement,region_5,Bachelor's,m,sourcing,2,27,3,3,0,0,67,0,employee_67318
76584,Finance,region_2,Master's & above,m,sourcing,1,52,3,7,1,0,59,0,employee_76584
15599,Procurement,region_27,Bachelor's,f,other,1,25,,1,0,0,69,0,employee_15599
1448,Operations,region_32,Bachelor's,f,other,1,34,3,7,0,0,64,0,employee_1448
30168,Sales & Marketing,region_2,Master's & above,m,sourcing,2,36,3,3,0,0,43,0,employee_30168
23175,Procurement,region_13,Master's & above,m,sourcing,1,36,4,9,0,0,69,0,employee_23175
77436,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,44,5,5,1,0,54,0,employee_77436
75257,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,2,8,0,0,54,0,employee_75257
3862,Technology,region_9,Bachelor's,m,other,1,28,2,2,1,0,83,0,employee_3862
35018,Operations,region_7,Master's & above,f,sourcing,1,33,3,7,1,0,59,0,employee_35018
5680,Analytics,region_19,Bachelor's,m,other,1,37,4,8,0,0,83,0,employee_5680
28671,Operations,region_15,Master's & above,m,sourcing,1,43,4,6,0,0,58,0,employee_28671
13740,Operations,region_2,Below Secondary,f,sourcing,1,25,3,2,0,0,60,0,employee_13740
76576,Technology,region_31,Master's & above,f,other,1,37,3,9,0,0,78,0,employee_76576
42442,Operations,region_11,Bachelor's,m,other,1,26,3,2,0,0,60,0,employee_42442
1975,Analytics,region_2,Bachelor's,m,other,1,27,3,3,1,0,84,0,employee_1975
9044,Procurement,region_7,Bachelor's,m,sourcing,1,30,4,6,1,0,70,1,employee_9044
73943,Procurement,region_2,Bachelor's,m,other,2,34,3,4,0,0,70,0,employee_73943
70093,Analytics,region_22,Bachelor's,m,sourcing,2,30,1,4,0,0,86,0,employee_70093
62422,HR,region_2,Master's & above,f,sourcing,1,52,3,23,1,0,50,1,employee_62422
70250,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,54,3,22,0,0,50,0,employee_70250
77030,HR,region_2,Master's & above,m,sourcing,1,50,2,6,1,0,44,0,employee_77030
3153,Operations,region_16,Bachelor's,m,sourcing,2,30,3,5,0,0,58,0,employee_3153
46068,Operations,region_32,Bachelor's,f,other,1,40,4,5,0,0,61,0,employee_46068
44501,Sales & Marketing,region_2,,m,sourcing,1,24,1,3,1,0,50,1,employee_44501
71758,Analytics,region_16,Bachelor's,m,other,1,40,5,4,1,0,82,0,employee_71758
55924,Technology,region_7,Master's & above,m,sourcing,1,32,5,9,1,0,71,1,employee_55924
50851,Procurement,region_16,Bachelor's,f,other,1,30,2,4,1,0,72,0,employee_50851
60730,Operations,region_19,Bachelor's,m,sourcing,1,45,3,4,0,0,57,0,employee_60730
63244,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,33,3,4,0,0,51,0,employee_63244
20393,Sales & Marketing,region_5,Bachelor's,m,other,1,31,4,4,0,0,51,0,employee_20393
78287,Analytics,region_7,Bachelor's,m,other,1,35,3,2,0,0,83,0,employee_78287
14473,Sales & Marketing,region_21,Bachelor's,f,sourcing,1,33,1,8,0,0,50,0,employee_14473
9804,HR,region_26,Bachelor's,f,sourcing,1,35,3,4,0,0,43,0,employee_9804
2498,Procurement,region_22,Bachelor's,m,sourcing,1,32,,1,0,0,66,0,employee_2498
14116,Sales & Marketing,region_1,Bachelor's,m,other,1,27,1,2,0,0,56,0,employee_14116
27108,Technology,region_22,Bachelor's,m,referred,1,27,3,2,0,0,79,0,employee_27108
17204,Analytics,region_4,Master's & above,m,sourcing,1,33,5,4,0,0,85,1,employee_17204
66206,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,29,3,4,0,0,43,0,employee_66206
32006,Technology,region_23,Bachelor's,f,other,1,33,1,5,0,0,82,0,employee_32006
57593,Technology,region_23,Master's & above,m,other,1,34,1,2,1,0,86,1,employee_57593
70507,Sales & Marketing,region_2,Master's & above,f,other,2,57,3,7,1,0,52,0,employee_70507
65386,Technology,region_22,Bachelor's,m,other,1,25,,1,0,0,85,0,employee_65386
734,Sales & Marketing,region_15,Master's & above,m,other,2,36,3,9,0,0,47,0,employee_734
43978,Technology,region_11,Master's & above,m,other,1,40,3,5,0,0,78,0,employee_43978
71771,Operations,region_27,Master's & above,m,other,2,36,3,3,0,0,56,0,employee_71771
31438,Procurement,region_26,Bachelor's,f,other,1,30,4,3,1,0,69,0,employee_31438
6222,Technology,region_2,Bachelor's,f,sourcing,1,38,3,8,0,0,79,0,employee_6222
43988,Technology,region_2,Bachelor's,m,other,1,31,1,4,0,0,77,0,employee_43988
59857,R&D,region_4,Bachelor's,m,sourcing,1,33,4,3,0,0,86,0,employee_59857
26975,Sales & Marketing,region_7,Bachelor's,m,other,4,38,3,4,0,0,49,0,employee_26975
47199,Operations,region_22,Master's & above,m,sourcing,1,42,2,7,0,0,61,0,employee_47199
50335,Sales & Marketing,region_2,Bachelor's,f,other,1,44,4,7,1,0,47,0,employee_50335
76335,Procurement,region_34,Bachelor's,m,sourcing,1,29,,1,1,0,68,0,employee_76335
23126,Analytics,region_13,Master's & above,m,other,1,31,3,6,0,0,82,0,employee_23126
